,r,VaR,ES,hit
2013-02-28,-0.008169146267244982,-0.17137678844843807,-0.17137678844843807,0
2013-03-31,0.0010152170616236997,-0.17137678844843807,-0.17137678844843807,0
2013-04-30,0.028966662787668577,-0.17137678844843807,-0.17137678844843807,0
2013-05-31,0.03182878575093744,-0.17137678844843807,-0.17137678844843807,0
2013-06-30,-0.056179079706338335,-0.17137678844843807,-0.17137678844843807,0
2013-07-31,0.061490890525274976,-0.17137678844843807,-0.17137678844843807,0
2013-08-31,-0.010771456929819413,-0.17137678844843807,-0.17137678844843807,0
2013-09-30,0.05821512621732344,-0.17137678844843807,-0.17137678844843807,0
2013-10-31,0.05277646955480631,-0.17137678844843807,-0.17137678844843807,0
2013-11-30,0.012990644711695074,-0.13890452010366908,-0.13890452010366908,0
2013-12-31,0.00812776062994766,-0.13890452010366908,-0.13890452010366908,0
2014-01-31,-0.022448213097643263,-0.13890452010366908,-0.13890452010366908,0
2014-02-28,0.046708929682952295,-0.13890452010366908,-0.13890452010366908,0
2014-03-31,0.003002534731519721,-0.13890452010366908,-0.13890452010366908,0
2014-04-30,0.0106184542502632,-0.13890452010366908,-0.13890452010366908,0
2014-05-31,0.0249155217436114,-0.13890452010366908,-0.13890452010366908,0
2014-06-30,-0.00830366022384015,-0.13890452010366908,-0.13890452010366908,0
2014-07-31,-0.03432480998203321,-0.13890452010366908,-0.13890452010366908,0
2014-08-31,0.016055595019850308,-0.13890452010366908,-0.13890452010366908,0
2014-09-30,0.00812710410530236,-0.13890452010366908,-0.13890452010366908,0
2014-10-31,-0.025678849019204083,-0.13890452010366908,-0.13890452010366908,0
2014-11-30,0.046628601825288045,-0.13890452010366908,-0.13890452010366908,0
2014-12-31,-0.023033586667314365,-0.13890452010366908,-0.13890452010366908,0
2015-01-31,0.07128937969068234,-0.13890452010366908,-0.13890452010366908,0
2015-02-28,0.07024346036502432,-0.13890452010366908,-0.13890452010366908,0
2015-03-31,0.029632410759312566,-0.13890452010366908,-0.13890452010366908,0
2015-04-30,-0.014628292637093514,-0.13890452010366908,-0.13890452010366908,0
2015-05-31,0.004287717475707414,-0.13890452010366908,-0.13890452010366908,0
2015-06-30,-0.04017599744863116,-0.13890452010366908,-0.13890452010366908,0
2015-07-31,0.04584225222810463,-0.13890452010366908,-0.13890452010366908,0
2015-08-31,-0.08804805666071372,-0.13890452010366908,-0.13890452010366908,0
2015-09-30,-0.04740992821081797,-0.13890452010366908,-0.13890452010366908,0
2015-10-31,0.09254683485613689,-0.13890452010366908,-0.13890452010366908,0
2015-11-30,0.029038759274140718,-0.13890452010366908,-0.13890452010366908,0
2015-12-31,-0.05893299733479632,-0.13890452010366908,-0.13890452010366908,0
2016-01-31,-0.06538743425332429,-0.13890452010366908,-0.13890452010366908,0
2016-02-29,-0.030817389826340493,-0.13890452010366908,-0.13890452010366908,0
2016-03-31,0.027435488656782504,-0.13890452010366908,-0.13890452010366908,0
2016-04-30,0.01195450727341705,-0.13890452010366908,-0.13890452010366908,0
2016-05-31,0.021144156574505593,-0.13890452010366908,-0.13890452010366908,0
2016-06-30,-0.062048053894032514,-0.13890452010366908,-0.13890452010366908,0
2016-07-31,0.04988647756827209,-0.13890452010366908,-0.13890452010366908,0
2016-08-31,0.013402067881672095,-0.13890452010366908,-0.13890452010366908,0
2016-09-30,0.00022629974680071356,-0.08804805666071372,-0.08804805666071372,0
2016-10-31,0.012908513959646858,-0.08804805666071372,-0.08804805666071372,0
2016-11-30,-0.0034331472368199297,-0.08804805666071372,-0.08804805666071372,0
2016-12-31,0.06707882354968071,-0.08804805666071372,-0.08804805666071372,0
2017-01-31,-0.009738846580783632,-0.08804805666071372,-0.08804805666071372,0
2017-02-28,0.02583834622135729,-0.08804805666071372,-0.08804805666071372,0
2017-03-31,0.05272171587580648,-0.08804805666071372,-0.08804805666071372,0
2017-04-30,0.022719621450942248,-0.08804805666071372,-0.08804805666071372,0
2017-05-31,0.015797955797474145,-0.08804805666071372,-0.08804805666071372,0
2017-06-30,-0.02549074207089391,-0.08804805666071372,-0.08804805666071372,0
2017-07-31,0.003582268599038094,-0.08804805666071372,-0.08804805666071372,0
2017-08-31,-0.004536826251384204,-0.08804805666071372,-0.08804805666071372,0
2017-09-30,0.04337988734191262,-0.08804805666071372,-0.08804805666071372,0
2017-10-31,0.023843346135484608,-0.08804805666071372,-0.08804805666071372,0
2017-11-30,-0.020371077331559233,-0.08804805666071372,-0.08804805666071372,0
2017-12-31,-0.00881586803787785,-0.08804805666071372,-0.08804805666071372,0
2018-01-31,0.03159305637873835,-0.08804805666071372,-0.08804805666071372,0
2018-02-28,-0.038636683616016965,-0.08804805666071372,-0.08804805666071372,0
2018-03-31,-0.021173516914004705,-0.08804805666071372,-0.08804805666071372,0
2018-04-30,0.04741075708476891,-0.08804805666071372,-0.08804805666071372,0
2018-05-31,-0.014728954825606782,-0.08804805666071372,-0.08804805666071372,0
2018-06-30,-0.008815425936534648,-0.08804805666071372,-0.08804805666071372,0
2018-07-31,0.03406901053347229,-0.08804805666071372,-0.08804805666071372,0
2018-08-31,-0.026977777829245823,-0.08804805666071372,-0.08804805666071372,0
2018-09-30,-0.00281268388809059,-0.08804805666071372,-0.08804805666071372,0
2018-10-31,-0.06693785875833655,-0.08804805666071372,-0.08804805666071372,0
2018-11-30,-0.008593550044717967,-0.08804805666071372,-0.08804805666071372,0
2018-12-31,-0.0607517594586447,-0.08804805666071372,-0.08804805666071372,0
2019-01-31,0.06100037075616359,-0.08804805666071372,-0.08804805666071372,0
2019-02-28,0.038535557711082684,-0.08804805666071372,-0.08804805666071372,0
2019-03-31,0.012949843914522781,-0.08804805666071372,-0.08804805666071372,0
2019-04-30,0.05014695449075151,-0.08804805666071372,-0.08804805666071372,0
2019-05-31,-0.06074806869004591,-0.08804805666071372,-0.08804805666071372,0
2019-06-30,0.0500393100762465,-0.08804805666071372,-0.08804805666071372,0
2019-07-31,0.0011779385253791015,-0.08804805666071372,-0.08804805666071372,0
2019-08-31,-0.012478208516676201,-0.08804805666071372,-0.08804805666071372,0
2019-09-30,0.03640379547891901,-0.08804805666071372,-0.08804805666071372,0
2019-10-31,0.012219225982850529,-0.08804805666071372,-0.08804805666071372,0
2019-11-30,0.026054922439865697,-0.08804805666071372,-0.08804805666071372,0
2019-12-31,0.011400257452873647,-0.08804805666071372,-0.08804805666071372,0
2020-01-31,-0.017558749451275397,-0.08804805666071372,-0.08804805666071372,0
2020-02-29,-0.08264371691728802,-0.08804805666071372,-0.08804805666071372,0
2020-03-31,-0.1888550924286215,-0.08804805666071372,-0.08804805666071372,1
2020-04-30,0.06285849799736525,-0.1888550924286215,-0.1888550924286215,0
2020-05-31,0.046378997461755576,-0.1888550924286215,-0.1888550924286215,0
2020-06-30,0.04775759472748706,-0.1888550924286215,-0.1888550924286215,0
2020-07-31,-0.014065249408107966,-0.1888550924286215,-0.1888550924286215,0
2020-08-31,0.03456497127414034,-0.1888550924286215,-0.1888550924286215,0
2020-09-30,-0.018439982944435152,-0.1888550924286215,-0.1888550924286215,0
2020-10-31,-0.057486047812996426,-0.1888550924286215,-0.1888550924286215,0
2020-11-30,0.15789807694646804,-0.1888550924286215,-0.1888550924286215,0
2020-12-31,0.019547311075198155,-0.1888550924286215,-0.1888550924286215,0
2021-01-31,-0.01337684864797241,-0.1888550924286215,-0.1888550924286215,0
2021-02-28,0.035296520746563566,-0.1888550924286215,-0.1888550924286215,0
2021-03-31,0.0637876669449356,-0.1888550924286215,-0.1888550924286215,0
2021-04-30,0.021390816538062483,-0.1888550924286215,-0.1888550924286215,0
2021-05-31,0.02456706854847209,-0.1888550924286215,-0.1888550924286215,0
2021-06-30,0.010418868159582614,-0.1888550924286215,-0.1888550924286215,0
2021-07-31,0.013056602014859347,-0.1888550924286215,-0.1888550924286215,0
2021-08-31,0.024261788196477195,-0.1888550924286215,-0.1888550924286215,0
2021-09-30,-0.03431420807858874,-0.1888550924286215,-0.1888550924286215,0
2021-10-31,0.04019667849862471,-0.1888550924286215,-0.1888550924286215,0
2021-11-30,-0.03349486107751061,-0.1888550924286215,-0.1888550924286215,0
2021-12-31,0.048185727341478364,-0.1888550924286215,-0.1888550924286215,0
2022-01-31,-0.03548054423704771,-0.1888550924286215,-0.1888550924286215,0
2022-02-28,-0.053751372985221334,-0.1888550924286215,-0.1888550924286215,0
2022-03-31,-0.007064482150104135,-0.1888550924286215,-0.1888550924286215,0
2022-04-30,-0.019683952318798024,-0.1888550924286215,-0.1888550924286215,0
2022-05-31,0.005673007400613326,-0.1888550924286215,-0.1888550924286215,0
2022-06-30,-0.0966390621525185,-0.1888550924286215,-0.1888550924286215,0
2022-07-31,0.07046116026951817,-0.1888550924286215,-0.1888550924286215,0
2022-08-31,-0.05165723112330681,-0.1888550924286215,-0.1888550924286215,0
2022-09-30,-0.06532087197860818,-0.1888550924286215,-0.1888550924286215,0
2022-10-31,0.0762268692295882,-0.1888550924286215,-0.1888550924286215,0
2022-11-30,0.08038765002244516,-0.1888550924286215,-0.1888550924286215,0
2022-12-31,-0.03653087207584398,-0.1888550924286215,-0.1888550924286215,0
2023-01-31,0.0919343032719744,-0.1888550924286215,-0.1888550924286215,0
2023-02-28,0.01625985052352573,-0.1888550924286215,-0.1888550924286215,0
2023-03-31,0.007121940001629412,-0.1888550924286215,-0.1888550924286215,0
2023-04-30,0.014706443747802878,-0.1888550924286215,-0.1888550924286215,0
2023-05-31,-0.02507265873016682,-0.1888550924286215,-0.1888550924286215,0
2023-06-30,0.0374239202730402,-0.1888550924286215,-0.1888550924286215,0
2023-07-31,0.019037560189430404,-0.1888550924286215,-0.1888550924286215,0
2023-08-31,-0.03133196939360437,-0.1888550924286215,-0.1888550924286215,0
2023-09-30,-0.032710936783659335,-0.1888550924286215,-0.1888550924286215,0
2023-10-31,-0.033189559833134534,-0.1888550924286215,-0.1888550924286215,0
2023-11-30,0.07635879004205104,-0.1888550924286215,-0.1888550924286215,0
2023-12-31,0.03172786133477484,-0.1888550924286215,-0.1888550924286215,0
2024-01-31,0.021377006254375698,-0.1888550924286215,-0.1888550924286215,0
2024-02-29,0.03260075500897901,-0.1888550924286215,-0.1888550924286215,0
2024-03-31,0.04347864186289823,-0.1888550924286215,-0.1888550924286215,0
2024-04-30,-0.019416290604059312,-0.1888550924286215,-0.1888550924286215,0
2024-05-31,0.02695961362251713,-0.1888550924286215,-0.1888550924286215,0
2024-06-30,-0.02515579302669781,-0.1888550924286215,-0.1888550924286215,0
2024-07-31,0.004216100118908657,-0.1888550924286215,-0.1888550924286215,0
2024-08-31,0.016113777773509058,-0.1888550924286215,-0.1888550924286215,0
2024-09-30,0.01015122778850938,-0.1888550924286215,-0.1888550924286215,0
2024-10-31,-0.03400035923681551,-0.1888550924286215,-0.1888550924286215,0
2024-11-30,0.0003459395612646332,-0.1888550924286215,-0.1888550924286215,0
2024-12-31,0.013607572204377884,-0.1888550924286215,-0.1888550924286215,0
2025-01-31,0.07016396347039955,-0.1888550924286215,-0.1888550924286215,0
2025-02-28,0.033929233310405746,-0.1888550924286215,-0.1888550924286215,0
2025-03-31,-0.0312437321918146,-0.1888550924286215,-0.1888550924286215,0
